term_id,term_name,methods_tested,methods_significant,significant_fraction,wilcoxon_tested,gprofiler_tested,wilcoxon_gene_set_size,wilcoxon_effect_difference,wilcoxon_p_value,wilcoxon_adjusted_p_value,wilcoxon_significant,gprofiler_term_size,gprofiler_intersection_size,gprofiler_p_value,gprofiler_significant
GO:0010497,plasmodesmata-mediated intercellular transport,1,0,0.0,True,False,25.0,-0.0160903763349519,0.076723578426576,0.1918089460664402,False,,,,
GO:0055062,phosphate ion homeostasis,1,0,0.0,True,False,16.0,-0.02178172713044,0.0779414118792335,0.1943771152000444,False,,,,
GO:0009738,abscisic acid-activated signaling pathway,2,0,0.0,True,True,117.0,-0.0032683616819047,0.0786843512242656,0.1952750322354036,False,262.0,5.0,0.6881261232199043,False
GO:0016132,brassinosteroid biosynthetic process,1,0,0.0,True,False,23.0,-0.008424730105697,0.0786681961340682,0.1952750322354036,False,,,,
GO:0016102,diterpenoid biosynthetic process,2,0,0.0,True,True,30.0,0.0005250904470318,0.6397895238220823,0.7824763960413956,False,45.0,3.0,0.1958538794347812,False
GO:0046283,anthocyanin-containing compound metabolic process,1,0,0.0,False,True,,,,,,45.0,3.0,0.1958538794347812,False
GO:0071489,cellular response to red or far red light,1,0,0.0,False,True,,,,,,76.0,4.0,0.1958538794347812,False
GO:0009960,endosperm development,1,0,0.0,True,False,36.0,0.0044342386686228,0.0802241320261507,0.1981484312410397,False,,,,
GO:0010286,heat acclimation,2,0,0.0,True,True,62.0,0.009465172779951,0.0802306883358327,0.1981484312410397,False,60.0,1.0,0.8279614608738839,False
GO:0009616,RNAi-mediated antiviral immune response,1,0,0.0,True,False,11.0,0.0270995428073017,0.0806302816358216,0.1986543170737635,False,,,,
GO:0009759,indole glucosinolate biosynthetic process,2,0,0.0,True,True,10.0,-0.0610792572530318,0.0808277995015786,0.1986610975701451,False,10.0,1.0,0.4008831101858615,False
GO:0006955,immune response,2,0,0.0,True,True,55.0,0.0033205284674512,0.0821913797513419,0.2015269407364633,False,254.0,5.0,0.6761511526013188,False
GO:0009687,abscisic acid metabolic process,2,0,0.0,True,True,14.0,-0.0396460491068928,0.0831005497355191,0.2032675317271691,False,33.0,1.0,0.6719599375589773,False
GO:0031669,cellular response to nutrient levels,1,0,0.0,False,True,,,,,,149.0,6.0,0.2032938611973375,False
GO:0007154,cell communication,1,0,0.0,False,True,,,,,,1516.0,35.0,0.2048057680402273,False
GO:0019252,starch biosynthetic process,1,0,0.0,True,False,36.0,0.0111790722457537,0.0844395361644157,0.2060486289179522,False,,,,
GO:0000727,double-strand break repair via break-induced replication,1,0,0.0,True,False,11.0,0.0141943611089602,0.0853195170679095,0.2072045414506373,False,,,,
GO:1902358,sulfate transmembrane transport,1,0,0.0,True,False,17.0,0.0357820743237607,0.0851752788508341,0.2072045414506373,False,,,,
GO:0006528,asparagine metabolic process,1,0,0.0,False,True,,,,,,3.0,1.0,0.2082890054802154,False
GO:0006721,terpenoid metabolic process,1,0,0.0,False,True,,,,,,152.0,6.0,0.2082890054802154,False
GO:0009961,response to 1-aminocyclopropane-1-carboxylic acid,1,0,0.0,False,True,,,,,,3.0,1.0,0.2082890054802154,False
GO:0010380,regulation of chlorophyll biosynthetic process,2,0,0.0,True,True,17.0,-0.0100669341958524,0.0877003733561943,0.2108030975319916,False,21.0,2.0,0.2082890054802154,False
GO:0010432,bract development,1,0,0.0,False,True,,,,,,3.0,1.0,0.2082890054802154,False
GO:0015808,L-alanine transport,1,0,0.0,False,True,,,,,,3.0,1.0,0.2082890054802154,False
GO:0015843,methylammonium transport,1,0,0.0,False,True,,,,,,3.0,1.0,0.2082890054802154,False
GO:0016101,diterpenoid metabolic process,1,0,0.0,False,True,,,,,,48.0,3.0,0.2082890054802154,False
GO:0016110,tetraterpenoid catabolic process,1,0,0.0,False,True,,,,,,3.0,1.0,0.2082890054802154,False
GO:0016118,carotenoid catabolic process,1,0,0.0,False,True,,,,,,3.0,1.0,0.2082890054802154,False
GO:0016121,carotene catabolic process,1,0,0.0,False,True,,,,,,3.0,1.0,0.2082890054802154,False
GO:0032328,alanine transport,1,0,0.0,False,True,,,,,,3.0,1.0,0.2082890054802154,False
GO:0033530,raffinose metabolic process,1,0,0.0,False,True,,,,,,3.0,1.0,0.2082890054802154,False
GO:0034758,positive regulation of iron ion transport,1,0,0.0,False,True,,,,,,3.0,1.0,0.2082890054802154,False
GO:0046247,terpene catabolic process,1,0,0.0,False,True,,,,,,3.0,1.0,0.2082890054802154,False
GO:0062211,root regeneration,1,0,0.0,False,True,,,,,,3.0,1.0,0.2082890054802154,False
GO:0070981,L-asparagine biosynthetic process,1,0,0.0,False,True,,,,,,3.0,1.0,0.2082890054802154,False
GO:0070982,L-asparagine metabolic process,1,0,0.0,False,True,,,,,,3.0,1.0,0.2082890054802154,False
GO:0071497,cellular response to freezing,1,0,0.0,False,True,,,,,,3.0,1.0,0.2082890054802154,False
GO:0089718,amino acid import across plasma membrane,1,0,0.0,False,True,,,,,,3.0,1.0,0.2082890054802154,False
GO:0098712,L-glutamate import across plasma membrane,1,0,0.0,False,True,,,,,,3.0,1.0,0.2082890054802154,False
GO:0120253,hydrocarbon catabolic process,1,0,0.0,False,True,,,,,,3.0,1.0,0.2082890054802154,False
GO:0010628,positive regulation of gene expression,1,0,0.0,True,False,34.0,0.0172265194084266,0.0864504677176745,0.2094524396010168,False,,,,
GO:0052543,callose deposition in cell wall,2,0,0.0,True,True,16.0,0.0124503627871024,0.0872088064861471,0.2107890583314457,False,26.0,1.0,0.6190293467636729,False
GO:0006102,isocitrate metabolic process,1,0,0.0,True,False,12.0,-0.016919203239754,0.0875242833874988,0.2108030975319916,False,,,,
GO:0006354,DNA-templated transcription elongation,1,0,0.0,True,False,12.0,0.0351652082619441,0.0878346239716632,0.2108030975319916,False,,,,
GO:0006574,L-valine catabolic process,1,0,0.0,True,False,14.0,0.0182495290947935,0.0883717891396574,0.2115944247005882,False,,,,
GO:0016998,cell wall macromolecule catabolic process,1,0,0.0,True,False,16.0,-0.0861999606890352,0.0889976117459685,0.2125938266531333,False,,,,
GO:0010048,vernalization response,1,0,0.0,True,False,17.0,0.0197613356212101,0.089792180323385,0.2129954044880295,False,,,,
GO:0031349,positive regulation of defense response,2,0,0.0,True,True,19.0,0.0119762464739417,0.0897008150638071,0.2129954044880295,False,104.0,3.0,0.5288713402222597,False
GO:0090558,plant epidermis development,2,0,0.0,True,True,13.0,0.026354754150874,0.0897272325027069,0.2129954044880295,False,262.0,1.0,0.9999999213864,False
GO:0140115,export across plasma membrane,1,0,0.0,False,True,,,,,,82.0,4.0,0.214441988841871,False
GO:0010067,procambium histogenesis,1,0,0.0,True,False,10.0,-0.0458893160930941,0.090824721879262,0.2149448174404809,False,,,,
GO:0010025,wax biosynthetic process,2,0,0.0,True,True,26.0,0.0064100320717238,0.0932465848882121,0.219657082184703,False,26.0,1.0,0.6190293467636729,False
GO:0050829,defense response to Gram-negative bacterium,1,0,0.0,True,False,24.0,-0.0138759594804168,0.0935388368559329,0.2198378193388286,False,,,,
GO:0008299,isoprenoid biosynthetic process,2,0,0.0,True,True,30.0,0.0168967928611356,0.09548942267024,0.2233926860634056,False,151.0,5.0,0.3418735319524454,False
GO:0032509,endosome transport via multivesicular body sorting pathway,1,0,0.0,True,False,11.0,-0.024545397620471,0.0953972796833506,0.2233926860634056,False,,,,
GO:1902600,proton transmembrane transport,1,0,0.0,True,False,148.0,-0.0007073401338654,0.0961482646469695,0.2244192904803409,False,,,,
GO:0016123,xanthophyll biosynthetic process,1,0,0.0,True,False,10.0,-0.0203837384822251,0.0968740166648899,0.2250831366701315,False,,,,
GO:0051123,RNA polymerase II preinitiation complex assembly,1,0,0.0,True,False,11.0,0.0228942612479986,0.0967149276166661,0.2250831366701315,False,,,,
GO:0006006,glucose metabolic process,1,0,0.0,True,False,24.0,-0.0105235412577924,0.0985989020653366,0.2285701820605531,False,,,,
GO:0006869,lipid transport,2,0,0.0,True,True,69.0,1.5420313633699996e-05,0.3837788258451452,0.5712501028086575,False,121.0,5.0,0.2317644269893429,False
GO:0006835,dicarboxylic acid transport,1,0,0.0,False,True,,,,,,23.0,2.0,0.2318604654482952,False
GO:0010030,positive regulation of seed germination,2,0,0.0,True,True,22.0,-0.020601444390068,0.3733442850936678,0.5624980366256147,False,23.0,2.0,0.2318604654482952,False
GO:1901463,regulation of tetrapyrrole biosynthetic process,1,0,0.0,False,True,,,,,,23.0,2.0,0.2318604654482952,False
GO:1901658,glycosyl compound catabolic process,1,0,0.0,False,True,,,,,,23.0,2.0,0.2318604654482952,False
GO:0035434,copper ion transmembrane transport,1,0,0.0,True,False,12.0,-0.0271249675066808,0.1003639580192138,0.2321343246702905,False,,,,
GO:0010876,lipid localization,1,0,0.0,False,True,,,,,,122.0,5.0,0.2325803942204534,False
GO:0045944,positive regulation of transcription by RNA polymerase II,1,0,0.0,True,False,159.0,0.0,0.1024243920539208,0.2363639816628941,False,,,,
GO:0030154,cell differentiation,2,0,0.0,True,True,92.0,0.0024695436507241,0.1032899396151647,0.2378233372629074,False,598.0,7.0,0.9948773707065716,False
GO:1900458,negative regulation of brassinosteroid mediated signaling pathway,1,0,0.0,True,False,10.0,-0.0227620098851357,0.1039319963060069,0.2387626942165024,False,,,,
GO:0006536,glutamate metabolic process,1,0,0.0,True,False,12.0,-0.0275637313704832,0.1056062842127166,0.2420167509799163,False,,,,
GO:0010267,ta-siRNA processing,1,0,0.0,True,False,17.0,0.0243518653362209,0.1058230107225908,0.2420167509799163,False,,,,
GO:0009637,response to blue light,2,0,0.0,True,True,67.0,0.0,0.8534004621962776,0.9198454458677152,False,87.0,4.0,0.2433393624405675,False
GO:0042435,indole-containing compound biosynthetic process,1,0,0.0,False,True,,,,,,53.0,3.0,0.2433393624405675,False
GO:0080090,regulation of primary metabolic process,1,0,0.0,False,True,,,,,,2137.0,46.0,0.2433393624405675,False
GO:0009556,microsporogenesis,1,0,0.0,True,False,32.0,0.0109566733285874,0.1069991792217878,0.2441592009087775,False,,,,
GO:0044273,sulfur compound catabolic process,1,0,0.0,False,True,,,,,,24.0,2.0,0.2451114061891945,False
GO:0009851,auxin biosynthetic process,2,0,0.0,True,True,22.0,-0.0072672258098243,0.1078839362643055,0.2455498000212976,False,48.0,1.0,0.7582645826921879,False
GO:0046653,tetrahydrofolate metabolic process,1,0,0.0,True,False,11.0,-0.0307813209690048,0.1081274562336891,0.2455498000212976,False,,,,
GO:0055046,microgametogenesis,2,0,0.0,True,True,30.0,0.0030548237781767,0.108330794127043,0.2455498000212976,False,36.0,2.0,0.3549343415787025,False
GO:0009751,response to salicylic acid,2,0,0.0,True,True,144.0,0.0036239252576223,0.109127459630081,0.2458544081974423,False,171.0,4.0,0.6034768894253039,False
GO:0033353,L-methionine cycle,1,0,0.0,True,False,12.0,-0.0446182406884307,0.1091882812876876,0.2458544081974423,False,,,,
GO:0080147,root hair cell development,1,0,0.0,True,False,33.0,-0.0072920286651949,0.1088384196984932,0.2458544081974423,False,,,,
GO:1902074,response to salt,1,0,0.0,True,False,53.0,-0.0083847515815276,0.1098334347041543,0.2466161628130811,False,,,,
GO:0048354,mucilage biosynthetic process involved in seed coat development,1,0,0.0,True,False,23.0,-0.0104344140036087,0.1105205783458238,0.2472170831419743,False,,,,
GO:0071482,cellular response to light stimulus,2,0,0.0,True,True,17.0,-0.0012336837105366,0.5190918828846531,0.6912189563216008,False,125.0,5.0,0.2476884323726098,False
GO:0009733,response to auxin,2,0,0.0,True,True,323.0,0.0011623501053647,0.1114829904991073,0.2488241801074169,False,373.0,10.0,0.3365236545195714,False
GO:0006890,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",1,0,0.0,True,False,43.0,0.0160401804822692,0.1124023708440915,0.2497830463202033,False,,,,
GO:0006623,protein targeting to vacuole,1,0,0.0,True,False,32.0,-0.018082994566414,0.1134210772237306,0.2498693277930998,False,,,,
GO:0008104,intracellular protein localization,2,0,0.0,True,True,31.0,-0.0184667754705462,0.1126970614553588,0.2498693277930998,False,722.0,1.0,0.9999999213864,False
GO:0009051,"pentose-phosphate shunt, oxidative branch",1,0,0.0,True,False,15.0,-0.0301690148875611,0.1131973196854822,0.2498693277930998,False,,,,
GO:0031145,anaphase-promoting complex-dependent catabolic process,1,0,0.0,True,False,21.0,0.0078292806131591,0.1131504910471555,0.2498693277930998,False,,,,
GO:0016485,protein processing,1,0,0.0,True,False,17.0,0.0124812500515858,0.1137133052934985,0.2499732142227769,False,,,,
GO:0006723,cuticle hydrocarbon biosynthetic process,1,0,0.0,False,True,,,,,,4.0,1.0,0.2507191052439962,False
GO:0015697,quaternary ammonium group transport,1,0,0.0,False,True,,,,,,4.0,1.0,0.2507191052439962,False
GO:0016114,terpenoid biosynthetic process,2,0,0.0,True,True,39.0,-0.0005564318928461,0.8472393380362713,0.9173929137972364,False,126.0,5.0,0.2507191052439962,False
GO:0019346,transsulfuration,1,0,0.0,False,True,,,,,,4.0,1.0,0.2507191052439962,False
GO:0035821,modulation of process of another organism,1,0,0.0,False,True,,,,,,4.0,1.0,0.2507191052439962,False
GO:0050667,homocysteine metabolic process,1,0,0.0,False,True,,,,,,4.0,1.0,0.2507191052439962,False
GO:0090357,regulation of L-tryptophan metabolic process,1,0,0.0,False,True,,,,,,4.0,1.0,0.2507191052439962,False
GO:1900366,negative regulation of defense response to insect,1,0,0.0,False,True,,,,,,4.0,1.0,0.2507191052439962,False
GO:0006032,chitin catabolic process,1,0,0.0,True,False,22.0,-0.0204781810088149,0.1150230857467392,0.2512716187100259,False,,,,
GO:0006559,L-phenylalanine catabolic process,1,0,0.0,True,False,11.0,-0.0218882387914111,0.1147104540564334,0.2512716187100259,False,,,,
GO:0006826,iron ion transport,2,0,0.0,True,True,15.0,-0.0178984423256187,0.1150429862133158,0.2512716187100259,False,51.0,2.0,0.4898038166900699,False
GO:0035265,organ growth,2,0,0.0,True,True,12.0,0.0026986052460776,0.7595585904208457,0.8656421924349303,False,25.0,2.0,0.252306598701267,False
GO:2000762,regulation of phenylpropanoid metabolic process,2,0,0.0,True,True,16.0,-0.0046927162827019,0.5671478928953368,0.7267472999412607,False,25.0,2.0,0.252306598701267,False
GO:0009833,plant-type primary cell wall biogenesis,1,0,0.0,True,False,28.0,-0.0090656666290991,0.1158767765858889,0.2525519489692452,False,,,,
GO:0009969,xyloglucan biosynthetic process,1,0,0.0,True,False,17.0,-0.0194081658468601,0.116708569087015,0.2538224743470263,False,,,,
GO:0051094,positive regulation of developmental process,1,0,0.0,False,True,,,,,,128.0,5.0,0.2570462110834566,False
GO:0019432,triglyceride biosynthetic process,1,0,0.0,True,False,30.0,-0.0041148666791187,0.1188278175829906,0.257881646669469,False,,,,
GO:0031122,cytoplasmic microtubule organization,2,0,0.0,True,True,10.0,0.0100434938066671,0.1204724241061916,0.2608956955165932,False,48.0,1.0,0.7582645826921879,False
GO:0006468,protein phosphorylation,2,0,0.0,True,True,77.0,-0.0078923873103159,0.1211412792136336,0.2617883576226827,False,932.0,5.0,0.9999999213864,False
GO:0071229,cellular response to acid chemical,1,0,0.0,False,True,,,,,,56.0,3.0,0.2618423293242762,False
GO:0071478,cellular response to radiation,1,0,0.0,False,True,,,,,,129.0,5.0,0.2618423293242762,False
GO:0006873,intracellular monoatomic ion homeostasis,2,0,0.0,True,True,12.0,0.0213987795178268,0.1218581479264725,0.2627807841120548,False,83.0,1.0,0.9108441056416068,False
GO:0036092,phosphatidylinositol-3-phosphate biosynthetic process,2,0,0.0,True,True,10.0,0.0291580238038816,0.1228161587588195,0.2642879365696117,False,8.0,1.0,0.3549343415787025,False
GO:0006892,post-Golgi vesicle-mediated transport,1,0,0.0,True,False,19.0,-0.0163089676503507,0.1240936168707485,0.2664747141224495,False,,,,
GO:0046148,pigment biosynthetic process,1,0,0.0,False,True,,,,,,130.0,5.0,0.266662839870067,False
GO:0071396,cellular response to lipid,1,0,0.0,False,True,,,,,,530.0,14.0,0.2666955870930469,False
GO:2000067,regulation of root morphogenesis,1,0,0.0,True,False,27.0,-0.0178639837147502,0.1261388130127071,0.2702974564558011,False,,,,
GO:0017004,cytochrome complex assembly,2,0,0.0,True,True,10.0,0.0305151499169059,0.1280432448773153,0.2738031651464605,False,35.0,1.0,0.6825502654448453,False
GO:0008150,biological_process,1,0,0.0,False,True,,,,,,16488.0,295.0,0.2756899914986358,False
GO:0043200,response to amino acid,1,0,0.0,False,True,,,,,,27.0,2.0,0.2759745302283568,False
GO:0071214,cellular response to abiotic stimulus,1,0,0.0,False,True,,,,,,215.0,7.0,0.2759745302283568,False
GO:0090056,regulation of chlorophyll metabolic process,1,0,0.0,False,True,,,,,,27.0,2.0,0.2759745302283568,False
GO:0104004,cellular response to environmental stimulus,1,0,0.0,False,True,,,,,,215.0,7.0,0.2759745302283568,False
GO:0009690,cytokinin metabolic process,2,0,0.0,True,True,18.0,-0.012376678251871,0.1299688944584204,0.2767604850680351,False,32.0,1.0,0.6646504338487268,False
GO:0009806,lignan metabolic process,1,0,0.0,False,True,,,,,,5.0,1.0,0.2842171165223347,False
GO:0009807,lignan biosynthetic process,2,0,0.0,True,True,10.0,-0.0261697628897088,0.250413144511511,0.4271260993340153,False,5.0,1.0,0.2842171165223347,False
GO:0009823,cytokinin catabolic process,1,0,0.0,False,True,,,,,,5.0,1.0,0.2842171165223347,False
GO:0015813,L-glutamate transmembrane transport,1,0,0.0,False,True,,,,,,5.0,1.0,0.2842171165223347,False
GO:0019566,arabinose metabolic process,1,0,0.0,False,True,,,,,,5.0,1.0,0.2842171165223347,False
GO:0043434,response to peptide hormone,1,0,0.0,False,True,,,,,,5.0,1.0,0.2842171165223347,False
GO:0051240,positive regulation of multicellular organismal process,1,0,0.0,False,True,,,,,,96.0,4.0,0.2842171165223347,False
GO:0051938,L-glutamate import,1,0,0.0,False,True,,,,,,5.0,1.0,0.2842171165223347,False
GO:0080148,negative regulation of response to water deprivation,1,0,0.0,False,True,,,,,,5.0,1.0,0.2842171165223347,False
GO:0080168,abscisic acid transport,1,0,0.0,False,True,,,,,,5.0,1.0,0.2842171165223347,False
GO:0000422,autophagy of mitochondrion,1,0,0.0,True,False,10.0,-0.0080312050084264,0.1349932432257471,0.2857992948254893,False,,,,
GO:0051604,protein maturation,2,0,0.0,True,True,49.0,0.0065071596603392,0.1350541765743979,0.2857992948254893,False,217.0,2.0,0.9948773707065716,False
GO:0010154,fruit development,2,0,0.0,True,True,32.0,0.006454420380568,0.2916468312885653,0.4821390079648891,False,590.0,15.0,0.2862885915044422,False
GO:0009909,regulation of flower development,2,0,0.0,True,True,96.0,0.0039079649450148,0.1371129040291706,0.2878237183236986,False,135.0,3.0,0.6527494084489345,False
