Gene,Flight_Mean,Ground_Mean,Effect,P_Value,Adjusted_P_Value,Significant,-log10_p
AT5G13900,8.529496229046453,9.96316978392628,-1.4336735548798263,1.2332071386822807e-05,0.013522472839755972,True,1.868943882176965
AT2G27370,7.812846874162452,9.189399257074038,-1.3765523829115862,1.1933516857638085e-05,0.013522472839755972,True,1.868943882176965
AT3G22600,11.23573512480801,12.561824365882687,-1.326089241074678,1.2556073700599807e-05,0.013522472839755972,True,1.868943882176965
AT4G12545,11.017400499534553,12.562080577011924,-1.5446800774773717,1.3818430693857183e-05,0.014401925073801024,True,1.8415794528318241
AT3G21890,4.378951891524545,5.911962679904636,-1.533010788380091,1.5097887888823258e-05,0.015243676868749707,True,1.8169102658567258
AT4G13580,8.455155297749805,10.057408584519774,-1.6022532867699688,1.592875343952161e-05,0.01559521499628799,True,1.8070086336636257
AT1G07730,4.884288701397673,6.736950127368863,-1.8526614259711902,1.938870849542459e-05,0.018424405375843323,True,1.7346065195425728
AT2G48130,10.38918304059545,11.683886741746388,-1.2947037011509384,2.0235196661257854e-05,0.018679399112245143,True,1.7286370984717452
AT2G30210,7.648139410300271,9.093796802993964,-1.4456573926936933,2.194317612888479e-05,0.01969339104300385,True,1.705679495417865
AT5G27807,2.949903956655909,4.456813370501482,-1.5069094138455732,2.49037603566695e-05,0.021746367388206345,True,1.6626132791698596
AT1G10370,7.519649329503791,8.930419504569516,-1.4107701750657249,3.452625174190232e-05,0.028602786346900565,True,1.543591657914984
AT2G37180,9.026245662588508,10.459634985944291,-1.433389323355783,3.416683804549303e-05,0.028602786346900565,True,1.543591657914984
AT5G43780,10.757156636790892,11.85434882559357,-1.097192188802678,3.5906393812298565e-05,0.02900249194203886,True,1.5375646851982305
AT3G11550,7.916977162341719,9.448273083834147,-1.5312959214924282,3.9018479298484146e-05,0.030747513357432296,True,1.512190001150783
AT4G28110,3.8291742885207682,5.863208772956553,-2.034034484435785,4.013608722477942e-05,0.030875162908223765,True,1.5103907422357277
AT2G02450,3.1885247728761614,5.024599880534755,-1.8360751076585933,4.475134187467844e-05,0.03362490940997641,True,1.4733388770356428
AT3G24520,7.265116734599913,8.585572405438898,-1.3204556708389843,4.821220677298127e-05,0.03450314043890598,True,1.4621413741088563
AT1G49570,6.154047075157803,3.9170659846734743,2.2369810904843286,4.912391160944862e-05,0.03450314043890598,True,1.4621413741088563
AT4G25830,6.135220655837803,7.421156842995441,-1.2859361871576382,4.743846195747061e-05,0.03450314043890598,True,1.4621413741088563
AT1G71740,8.267476425353115,9.552575725198656,-1.285099299845541,5.849331226699563e-05,0.04020979629860344,True,1.3956681270119002
AT1G03660,5.716691847557732,6.810765734488913,-1.0940738869311808,6.004150389716688e-05,0.040414186446115934,True,1.3934661593006354
AT2G22460,4.033744925735998,5.374493789198695,-1.3407488634626974,6.185710720031978e-05,0.04056169113773308,True,1.391883946266568
AT4G12550,11.807651228188435,13.395159449441085,-1.5875082212526497,6.277150505700127e-05,0.04056169113773308,True,1.391883946266568
AT2G35770,6.174459567773229,7.435796149064656,-1.2613365812914266,7.394051919515039e-05,0.0468420438171787,True,1.3293641640019351
AT3G57130,1.6554611125211256,3.3333531848069438,-1.6778920722858182,7.646552304385998e-05,0.04751008815430908,True,1.3232141637526642
AT5G01840,7.524629272211525,8.62216368970582,-1.0975344174942947,8.923619783639661e-05,0.05384343455418635,False,1.268867245211332
AT1G16310,7.255372022375623,8.392034362579677,-1.1366623402040545,8.999181237197262e-05,0.05384343455418635,False,1.268867245211332
AT1G73810,4.705821043770234,6.021537173995046,-1.3157161302248124,9.90657396148622e-05,0.055186934954328554,False,1.2581637256916909
AT5G47530,5.511178765052941,6.856199417427995,-1.3450206523750543,9.906967802627924e-05,0.055186934954328554,False,1.2581637256916909
AT4G17340,10.636264265811263,11.936167101119821,-1.2999028353085578,9.842708621004165e-05,0.055186934954328554,False,1.2581637256916909
AT4G05100,6.667381647793286,7.954061855987342,-1.2866802081940554,9.88561184072812e-05,0.055186934954328554,False,1.2581637256916909
AT5G15180,6.944050361431387,8.29682247442254,-1.3527721129911523,0.00010851310198538465,0.05843249686742988,False,1.2333455555418908
AT3G03700,5.795169891073606,7.490307122501227,-1.6951372314276218,0.00010828748831598032,0.05843249686742988,False,1.2333455555418908
AT4G24130,8.59331024820497,9.675262585120663,-1.081952336915693,0.00011877833841109073,0.0585220506832048,False,1.2326804640778968
AT5G67300,9.370259530110188,10.576749753654848,-1.2064902235446606,0.00011909655872142123,0.0585220506832048,False,1.2326804640778968
AT2G15970,12.12837574116392,13.283621262649056,-1.1552455214851367,0.00011930191206593001,0.0585220506832048,False,1.2326804640778968
AT3G20850,4.9625096062008165,6.4351835499751076,-1.472673943774291,0.00011954735043150567,0.0585220506832048,False,1.2326804640778968
AT3G19320,3.767196330665989,5.1892409540031155,-1.4220446233371264,0.0001187753890714374,0.0585220506832048,False,1.2326804640778968
AT3G30580,3.4245774570257996,4.6837615736742695,-1.2591841166484699,0.00011825355661731758,0.0585220506832048,False,1.2326804640778968
AT3G56290,8.647760262331836,9.982747005373536,-1.3349867430417,0.00012525919758456778,0.060402976339698516,False,1.218941661112968
AT2G28671,7.588000331065447,8.77925283874803,-1.1912525076825835,0.0001309569295591342,0.06208112453533846,False,1.2070404248834226
AT1G75620,4.564896320647918,5.775941856923811,-1.2110455362758925,0.0001325821781218346,0.06208112453533846,False,1.2070404248834226
AT1G06040,10.389344772595344,11.58167353030982,-1.1923287577144759,0.00013849415251768134,0.062337166735301056,False,1.2052529405767753
AT3G43850,1.520535622456337,3.0725779059302565,-1.5520422834739194,0.0001368336065651177,0.062337166735301056,False,1.2052529405767753
AT4G00050,3.595125411748586,4.666860840350249,-1.071735428601663,0.0001389172058850994,0.062337166735301056,False,1.2052529405767753
AT2G47460,8.64899689293697,9.891826138781328,-1.2428292458443586,0.000154066129522107,0.06781229655133822,False,1.1686915474282606
AT5G23920,8.046705072791903,9.135766233069598,-1.0890611602776943,0.00015531616406571012,0.06781229655133822,False,1.1686915474282606
AT4G04005,3.904151259097525,5.0831244687142645,-1.1789732096167396,0.00015806792106394532,0.06801545810925806,False,1.1673923724612931
AT3G61750,6.986128001125525,8.076288512091335,-1.0901605109658092,0.00016209694742681205,0.06801545810925806,False,1.1673923724612931
AT1G09500,3.203943531187601,1.0248393683097388,2.179104162877862,0.00016206401228223644,0.06801545810925806,False,1.1673923724612931
AT4G17280,8.452777791126705,9.431323102857926,-0.9785453117312208,0.00017147990455330567,0.07013093969889561,False,1.1540903418610797
AT1G67030,9.013671421923865,10.132369200827533,-1.1186977789036678,0.0001710949814046727,0.07013093969889561,False,1.1540903418610797
AT3G05180,3.951995925626948,5.016137494447821,-1.0641415688208729,0.00017692692914834203,0.07057200189942942,False,1.1513675628614
AT5G67210,7.121756548727164,8.392020774898533,-1.2702642261713697,0.00017602740567278214,0.07057200189942942,False,1.1513675628614
AT1G69570,1.850884964074512,4.070813238095946,-2.219928274021434,0.00019458070658506232,0.0766671713299607,False,1.1153905599399505
AT1G55990,7.323999831422022,8.735818591366916,-1.4118187599448948,0.0002061591363350624,0.08025054862469315,False,1.0955519899029977
AT5G26080,7.247078070053228,8.374794204080896,-1.1277161340276676,0.0002109093124319926,0.08112224970672915,False,1.090860013857996
AT4G04750,5.849163963410992,7.283202146996841,-1.434038183585849,0.00022738272857606183,0.08222158910601451,False,1.0850141338156543
AT1G64380,4.409670581462126,5.8212865568042815,-1.4116159753421558,0.00021637560720297452,0.08222158910601451,False,1.0850141338156543
AT4G33666,6.975650172804591,8.154568357077316,-1.1789181842727254,0.0002290365848383208,0.08222158910601451,False,1.0850141338156543
AT3G53420,12.044859625548332,13.364716782997723,-1.3198571574493911,0.00022366524057456047,0.08222158910601451,False,1.0850141338156543
AT1G03630,4.57029189757167,6.014714138051358,-1.4444222404796871,0.00021890626796725895,0.08222158910601451,False,1.0850141338156543
AT5G08050,7.840943926039791,9.023262805003835,-1.1823188789640442,0.00022822419659048487,0.08222158910601451,False,1.0850141338156543
AT1G54540,7.068694784893929,8.496644487480907,-1.4279497025869778,0.00023254478399798464,0.08256362006803171,False,1.0832112733100914
AT1G48325,3.52721147616392,1.331363755306301,2.1958477208576195,0.00024165621559023716,0.08486598553809752,False,1.0712663410057115
AT2G28470,7.716626631413423,8.683705619562966,-0.9670789881495434,0.0002457612212180764,0.08518252095564965,False,1.0696495112342481
AT4G33610,9.166164261372872,10.540237752748036,-1.3740734913751638,0.0002525087657553865,0.08518252095564965,False,1.0696495112342481
AT1G21320,5.663760230078559,4.581537109725874,1.082223120352685,0.00025310353188716356,0.08518252095564965,False,1.0696495112342481
AT5G13580,6.4089882683680095,7.542398173939526,-1.1334099055715168,0.000250707003533464,0.08518252095564965,False,1.0696495112342481
AT4G30650,11.278980306874509,12.383467507316684,-1.1044872004421755,0.00025745042062261524,0.08575222309171213,False,1.0667546122303997
AT5G41040,9.08500329918177,10.301463498837784,-1.216460199656014,0.0002674777021540401,0.08756362544785605,False,1.0576762653841123
AT5G54230,6.317594818885252,7.696476339036752,-1.3788815201515003,0.00026830910642043236,0.08756362544785605,False,1.0576762653841123
AT1G75750,12.465075420584927,13.499839241300815,-1.034763820715888,0.0002723794786545289,0.08762802866474548,False,1.0573569583587459
AT5G58910,5.179685144154166,6.1676623254726275,-0.9879771813184615,0.00027393082098298594,0.08762802866474548,False,1.0573569583587459
AT1G18140,7.7168605433245805,8.793335712878811,-1.0764751695542305,0.00028470039745127744,0.08930471010925556,False,1.0491256349466824
AT1G03700,5.207970462057937,6.324446871133581,-1.116476409075644,0.0002838110437877174,0.08930471010925556,False,1.0491256349466824
AT4G23496,8.233163183548832,9.82792574730286,-1.5947625637540277,0.000288171745023076,0.08946837384909785,False,1.0483304561939923
AT3G22830,4.709548271516738,6.050260419825719,-1.340712148308981,0.00029076044613436734,0.08946837384909785,False,1.0483304561939923
AT5G17460,9.52911797444244,10.545536366042953,-1.0164183916005118,0.00029529294405663045,0.09000584650495917,False,1.0457292792009623
AT3G25655,6.448365235955408,7.982433639344511,-1.534068403389103,0.0002984355177598606,0.09011358077853585,False,1.0452097527199884
AT5G06200,6.837884624124009,8.009642527486035,-1.1717579033620256,0.00030924427469388095,0.09193043674811226,False,1.0365406766085772
AT4G12500,4.430090479724372,6.457206779195831,-2.0271162994714587,0.00031014322961231346,0.09193043674811226,False,1.0365406766085772
AT2G18800,8.933878126779035,10.055971592817327,-1.122093466038292,0.0003301056543428534,0.09496403856533038,False,1.0224408242836425
AT1G02230,5.27070065561515,3.892273395756234,1.3784272598589165,0.00033145575429947106,0.09496403856533038,False,1.0224408242836425
AT5G24120,6.969310484852766,8.188404451549202,-1.2190939666964358,0.00032966169390191637,0.09496403856533038,False,1.0224408242836425
AT3G57540,6.153478831643622,7.372881407889722,-1.2194025762460994,0.00033213458658213913,0.09496403856533038,False,1.0224408242836425
AT1G48500,6.97454605725955,7.888642183015595,-0.9140961257560445,0.00034279289957858515,0.09715171747793427,False,1.0125495174049444
AT2G24850,4.314943731822842,2.524037649321774,1.7909060825010679,0.0003690723797860988,0.09742143030179375,False,1.0113454985825967
AT5G25810,8.983649350961766,9.989570342516659,-1.005920991554893,0.0003592844143692855,0.09742143030179375,False,1.0113454985825967
AT3G26520,12.649550883813422,13.627433368504239,-0.9778824846908165,0.00036617794955415766,0.09742143030179375,False,1.0113454985825967
AT4G33465,0.7699302433081797,1.9220218808669736,-1.1520916375587937,0.0003700018441751887,0.09742143030179375,False,1.0113454985825967
AT5G50060,0.8434274122713726,2.4330369132855876,-1.5896095010142148,0.0003514380268307924,0.09742143030179375,False,1.0113454985825967
AT3G16800,7.4665425748743255,8.549723133438327,-1.0831805585640017,0.0003534754118550312,0.09742143030179375,False,1.0113454985825967
AT4G15500,6.147942728770489,7.3561896993445846,-1.2082469705740957,0.0003657875162020127,0.09742143030179375,False,1.0113454985825967
AT2G44940,8.98960280709042,10.163881227338893,-1.1742784202484717,0.00035772380858014403,0.09742143030179375,False,1.0113454985825967
AT4G33790,5.75049939636718,6.852049350977395,-1.1015499546102143,0.00037088229060387604,0.09742143030179375,False,1.0113454985825967
AT1G22740,7.2776427030628,8.264635098563145,-0.9869923955003452,0.00039730577064652525,0.09798894766273729,False,1.0088229063460095
AT5G24470,5.97813828491881,6.990832090252424,-1.0126938053336145,0.00038413042471875983,0.09798894766273729,False,1.0088229063460095
AT5G60850,6.996595820663929,8.14619098345376,-1.149595162789831,0.0003957738003447952,0.09798894766273729,False,1.0088229063460095
AT3G32980,12.695571222053077,14.003898245131326,-1.3083270230782489,0.0003789613524818631,0.09798894766273729,False,1.0088229063460095
AT4G15920,9.406238444480042,10.472219318075753,-1.065980873595711,0.0003849872221452542,0.09798894766273729,False,1.0088229063460095
AT4G22980,4.160392532307549,5.566061750193431,-1.4056692178858823,0.0003935849396402994,0.09798894766273729,False,1.0088229063460095
AT5G06090,3.39089097544391,5.046047571781894,-1.6551565963379837,0.00039591061255076664,0.09798894766273729,False,1.0088229063460095
AT2G46790,2.530535725540284,4.961114108517243,-2.4305783829769596,0.00039445224753825215,0.09798894766273729,False,1.0088229063460095
AT2G31380,5.7693575511784125,7.025698839284446,-1.2563412881060332,0.00040124208700085737,0.09821008021902046,False,1.0078439342209644
AT3G05800,6.078366127768544,6.984054831433072,-0.905688703664528,0.0004056027878127695,0.09853098098829152,False,1.0064271932918623
AT5G57180,4.160560288708712,5.707199906283967,-1.5466396175752548,0.00040912838394957746,0.09864573848527536,False,1.0059216716110329
AT5G23840,8.041113402544292,9.427640472456408,-1.3865270699121162,0.00043299179408906645,0.10034709587351066,False,0.9984951918298054
AT5G62130,6.540203232210437,7.5874782554881754,-1.0472750232777388,0.00043481981560220044,0.10034709587351066,False,0.9984951918298054
AT2G09295,0.9612492355909424,2.3577289257851195,-1.3964796901941772,0.00042763615386125025,0.10034709587351066,False,0.9984951918298054
AT4G09695,8.731821691732922,9.749025880334788,-1.0172041886018661,0.0004311104129780038,0.10034709587351066,False,0.9984951918298054
AT2G29350,2.581777598411666,0.2548455071389356,2.3269320912727305,0.00042779976592924107,0.10034709587351066,False,0.9984951918298054
AT5G57660,6.905927569180762,7.912294839597333,-1.006367270416571,0.0004335830398370623,0.10034709587351066,False,0.9984951918298054
AT4G35060,9.233082960569327,10.305461844561648,-1.0723788839923216,0.0004513636962663123,0.10235436097661249,False,0.9898936487735268
AT2G40900,9.692753448205861,10.77401729795134,-1.0812638497454792,0.00045302156116424486,0.10235436097661249,False,0.9898936487735268
AT3G25190,9.388191767284262,10.679030640283194,-1.2908388729989326,0.00045265569876743107,0.10235436097661249,False,0.9898936487735268
AT4G22217,6.628041573183961,7.643270354147221,-1.0152287809632599,0.00045744906263651215,0.10263695669946576,False,0.9886962337592324
AT4G36670,6.1421087880843945,7.463719200198906,-1.3216104121145111,0.00047427361887677485,0.10567797484337738,False,0.9760155179027402
AT4G25560,6.052167677389243,7.308110512863494,-1.2559428354742508,0.0004830433998625111,0.10689485757642378,False,0.9710431870260354
AT3G21770,10.86119648687273,11.899601070068423,-1.0384045831956925,0.0005229656697585064,0.11339931425656097,False,0.9453895716820191
AT1G76800,6.408066425572629,7.651437535581302,-1.2433711100086722,0.0005216786373382106,0.11339931425656097,False,0.9453895716820191
AT4G25640,9.45903426483096,10.57255340969349,-1.113519144862531,0.0005172460635632645,0.11339931425656097,False,0.9453895716820191
AT2G30040,5.51246673517243,6.658145644371239,-1.1456789091988089,0.0005313633469429149,0.11445212250919093,False,0.9413761489441606
AT4G12510,11.813067337672617,12.83018427341217,-1.017116935739553,0.0005380474386620674,0.11512433573332938,False,0.9388328626642095
AT3G60720,7.007943322085363,7.880647110215293,-0.8727037881299298,0.0005546030582766835,0.11714917600522505,False,0.9312607617630697
AT1G73650,8.173831415071058,9.17424315807593,-1.0004117430048716,0.0005547625716920806,0.11714917600522505,False,0.9312607617630697
AT2G47560,7.162954645436419,8.294024270768297,-1.131069625331878,0.0005615619928356163,0.1178149767956229,False,0.928799497950802
AT4G08300,7.085955242505965,8.178960222659953,-1.0930049801539878,0.000585667951447525,0.11826466152073803,False,0.927145006845158
AT3G53130,4.041748712257088,5.4351861215040085,-1.3934374092469204,0.0005831289749735825,0.11826466152073803,False,0.927145006845158
AT3G44820,5.961722070277947,6.9137689223740235,-0.9520468520960765,0.0005795431404053769,0.11826466152073803,False,0.927145006845158
AT5G43175,3.7731184868353247,1.8497172473679069,1.9234012394674178,0.0005845631969746396,0.11826466152073803,False,0.927145006845158
AT5G11590,4.653127378117936,5.477051791085837,-0.8239244129679015,0.0005712574587802265,0.11826466152073803,False,0.927145006845158
AT2G02120,10.054217281430837,11.25314876304604,-1.1989314816152028,0.00058147158881389,0.11826466152073803,False,0.927145006845158
AT1G11530,6.237090312623908,7.262933947466737,-1.025843634842829,0.000596892919577069,0.11904329221367607,False,0.9242950709576242
AT5G52250,6.085829920657777,7.132947165366943,-1.047117244709166,0.0005961773024103644,0.11904329221367607,False,0.9242950709576242
AT1G73340,5.254353567772976,6.364322775274447,-1.1099692075014707,0.0006038272908451664,0.11968745975408884,False,0.921951350386417
AT5G17220,3.1787648783958216,4.592084512989637,-1.4133196345938157,0.0006149208251373219,0.12114315206927885,False,0.9167011304540864
AT5G23280,8.190563726638304,9.196935120250528,-1.0063713936122234,0.0006301087783797147,0.1219052965309593,False,0.9139774247819666
AT4G16270,5.73111962755013,6.72791092701099,-0.9967912994608605,0.0006294725423011005,0.1219052965309593,False,0.9139774247819666
AT2G47670,4.832104993557632,5.861782179008619,-1.0296771854509874,0.0006252136527896652,0.1219052965309593,False,0.9139774247819666
AT4G25700,6.114026574753328,7.178665287734011,-1.0646387129806838,0.0006423002173163868,0.12240618693537292,False,0.9121966305239041
AT4G27810,2.0743619890606806,3.3430919868174285,-1.2687299977567479,0.000647852238260199,0.12240618693537292,False,0.9121966305239041
AT5G24410,6.181667690984942,7.435709345828332,-1.2540416548433901,0.0006462539517617099,0.12240618693537292,False,0.9121966305239041
AT3G45330,2.412894035534074,3.8568521881324096,-1.4439581525983356,0.0006423476718564902,0.12240618693537292,False,0.9121966305239041
AT2G35945,3.208561198194596,4.702455388155733,-1.493894189961137,0.0006651509501566091,0.12422948153555625,False,0.9057753272766864
AT1G21110,8.506438139932042,9.656229677117029,-1.1497915371849867,0.0006651923707218184,0.12422948153555625,False,0.9057753272766864
AT3G58190,5.987758252141328,7.235343332354982,-1.2475850802136543,0.0006880426584690329,0.12628431809761992,False,0.8986505764954811
AT5G46900,11.884691004434478,12.947969517115887,-1.0632785126814088,0.0006881809492201032,0.12628431809761992,False,0.8986505764954811
AT2G41660,9.943385138280759,10.990561996809685,-1.0471768585289265,0.0006918296543773786,0.12628431809761992,False,0.8986505764954811
AT5G26320,5.6473664869699824,6.836413810644458,-1.1890473236744752,0.000681741841702748,0.12628431809761992,False,0.8986505764954811
AT1G76930,12.04971352888266,13.21290331702508,-1.1631897881424216,0.0007042482160785039,0.12782896411955272,False,0.8933707304335962
AT5G52020,5.556745641709637,6.803737349521151,-1.2469917078115138,0.0007113819902317559,0.12840246213630058,False,0.891426648526067
AT2G36830,11.726571938708696,12.706413569587435,-0.9798416308787381,0.0007289421388474754,0.13084106424457267,False,0.8832559320366189
AT1G74430,4.11248671892834,5.529275387858784,-1.4167886689304448,0.0007395533369432,0.13191940915361758,False,0.87969130249618
AT5G03555,7.947201065588869,8.857023371444496,-0.9098223058556272,0.0007431159263969296,0.13191940915361758,False,0.87969130249618
AT4G33660,6.548259127654281,7.399610262316935,-0.8513511346626546,0.0007495861208422126,0.13234086326935,False,0.8783060367477935
AT5G64700,6.077035596247331,7.447627421872048,-1.3705918256247172,0.0007679821549610944,0.13485182306868476,False,0.8701431779221167
AT5G09978,8.320552205220373,9.49968536525705,-1.1791331600366775,0.0007809264228565694,0.1363835232220157,False,0.8652380945328588
AT4G01630,6.402783315232483,7.563061025998994,-1.1602777107665112,0.0007958137972534384,0.1382362794379642,False,0.8593779635320369
AT1G49640,1.5099884136590949,0.1619024158669506,1.3480859977921442,0.0008246909335960652,0.14172840092316633,False,0.8485431128556499
AT4G13620,7.425599088401779,8.539180116816143,-1.1135810284143632,0.0008240755475318549,0.14172840092316633,False,0.8485431128556499
AT2G37040,11.207148148747622,12.21598739855817,-1.0088392498105474,0.0008308256699220444,0.14202723052651497,False,0.8476283814363723
AT5G38710,4.959551099971333,5.949989813802521,-0.9904387138311881,0.0008524056128727522,0.14318869183632948,False,0.8440912785854304
AT2G44290,3.9127362772183627,5.219340857267274,-1.3066045800489112,0.0008483419370017028,0.14318869183632948,False,0.8440912785854304
AT1G53610,1.7913174486875425,3.049370388972789,-1.2580529402852463,0.0008553473497914387,0.14318869183632948,False,0.8440912785854304
AT2G39980,5.884866255262111,4.177154697081608,1.7077115581805025,0.0008532398432540866,0.14318869183632948,False,0.8440912785854304
AT5G51680,6.526678565736105,7.501899367585343,-0.9752208018492388,0.0008643186224027857,0.14394469263511134,False,0.8418043433025855
AT4G11190,10.35107462724065,11.473079619525205,-1.1220049922845554,0.000882453498042342,0.1462112311192309,False,0.8350192660527995
AT5G44110,9.290155988695156,10.233418933785785,-0.9432629450906287,0.0008903184800862083,0.14676173353625155,False,0.8333871670388628
AT5G42500,8.30128094133159,9.35378639131119,-1.0525054499795985,0.0009094873051994659,0.14916053473954083,False,0.8263460683650643
AT1G13670,8.141579534369102,9.218685863278871,-1.0771063289097693,0.000932106185937193,0.1498995570967707,False,0.8241996503452673
AT3G12700,8.054927757238929,9.03762908246761,-0.9827013252286818,0.0009276890891908465,0.1498995570967707,False,0.8241996503452673
AT1G54095,4.360725169927367,5.429983122208808,-1.0692579522814416,0.0009286765338103214,0.1498995570967707,False,0.8241996503452673
AT1G08173,6.113753764059692,7.103839381648992,-0.9900856175893002,0.0009325516412284783,0.1498995570967707,False,0.8241996503452673
AT3G51360,4.913736930418565,5.80036090421933,-0.8866239738007646,0.0009551636883105758,0.15148903288824758,False,0.8196188069538902
AT5G64620,7.400134382994945,8.502307310455373,-1.1021729274604288,0.0009565063205052,0.15148903288824758,False,0.8196188069538902
AT2G37170,12.15424515490188,13.127308013232891,-0.9730628583310121,0.0009487322846932077,0.15148903288824758,False,0.8196188069538902
AT1G45145,11.669975973773687,12.703118321456092,-1.0331423476824053,0.000971682171984427,0.15314185021777976,False,0.8149061101837156
AT3G62730,4.12119071042513,5.531022454459726,-1.4098317440345962,0.0009882041870474536,0.1542763625938792,False,0.8117006091372706
AT4G22270,6.765609759540873,7.835300234545399,-1.069690475004526,0.0009884306867106068,0.1542763625938792,False,0.8117006091372706
AT5G11990,5.6563796737904655,6.484229258956326,-0.8278495851658603,0.000996579770309876,0.1548004605718355,False,0.8102277515115944
AT2G38380,11.449143030765597,12.675215397985465,-1.2260723672198672,0.001034194174578951,0.1553472185385125,False,0.8086965182969362
AT4G37700,5.724171614111319,6.9501104144149695,-1.2259388003036502,0.0010391204188431218,0.1553472185385125,False,0.8086965182969362
AT4G12520,12.36846539554744,13.292145038230393,-0.9236796426829521,0.0010263451815873674,0.1553472185385125,False,0.8086965182969362
AT5G25240,5.283170036706521,6.2360724928726485,-0.9529024561661279,0.0010082727851145213,0.1553472185385125,False,0.8086965182969362
AT2G41342,3.9054531155855923,4.749406574412415,-0.8439534588268227,0.0010430352117286913,0.1553472185385125,False,0.8086965182969362
AT4G40080,6.707169851867904,7.633341660721233,-0.9261718088533293,0.0010433732527424932,0.1553472185385125,False,0.8086965182969362
AT5G47230,7.023172667293185,7.964522553399396,-0.9413498861062113,0.0010362761002151956,0.1553472185385125,False,0.8086965182969362
AT1G05260,10.550726083958361,11.47007523127514,-0.9193491473167796,0.0010320176543507959,0.1553472185385125,False,0.8086965182969362
AT1G22550,6.5599263286873,7.414890482745072,-0.8549641540577717,0.0010183532191809076,0.1553472185385125,False,0.8086965182969362
AT1G08160,8.195434049223325,9.142903960854602,-0.947469911631277,0.0010660233888558075,0.15799151225019398,False,0.8013662439437979
AT3G56730,6.944003947090562,8.077780966185541,-1.1337770190949792,0.001083973700634161,0.15847106920266565,False,0.8000500118845166
AT2G40113,9.565702760916878,10.726404208641537,-1.1607014477246587,0.001076388152752922,0.15847106920266565,False,0.8000500118845166
AT2G16890,7.2524405277125705,8.496163179167178,-1.2437226514546076,0.001082495321020886,0.15847106920266565,False,0.8000500118845166
AT1G49470,8.989041458605254,9.873335495383067,-0.8842940367778134,0.0010901297051263252,0.1586531560492182,False,0.7995512841615713
AT2G48140,9.643664722450545,10.675229041721803,-1.0315643192712578,0.0010960094581826123,0.1587935855803678,False,0.7991670447509555
AT3G06125,9.623708015449058,10.557286837333256,-0.9335788218841987,0.0011123330264804707,0.16043914175248894,False,0.7946896698838283
AT3G61430,12.292545579488822,13.278596964569186,-0.9860513850803638,0.0011235391597583188,0.16133522983391788,False,0.7922707879002635
AT5G24010,5.8339838558808585,6.79804737368973,-0.9640635178088717,0.0011297430876765148,0.16148643586130626,False,0.7918639505959201
AT4G27520,8.503590842799344,9.551474063109055,-1.0478832203097106,0.0011345885338610456,0.16148643586130626,False,0.7918639505959201
AT1G45474,6.363368920743472,7.173682607951967,-0.8103136872084953,0.0011586963062080865,0.1627666041620742,False,0.788434697210502
AT5G15950,7.591617406906936,9.056341167891683,-1.4647237609847465,0.0011541466954372896,0.1627666041620742,False,0.788434697210502
AT5G02760,3.9835934864296823,2.713680644705182,1.2699128417245,0.001153813430037252,0.1627666041620742,False,0.788434697210502
AT5G42655,6.411802941450755,7.4925562613669,-1.0807533199161448,0.0011655929619828333,0.16302659311126996,False,0.787741547133059
AT5G56980,8.263747010553274,9.397019762014603,-1.1332727514613286,0.0011784615952266106,0.16369611074477547,False,0.7859616388662993
AT1G77280,6.404281963401653,7.266824618631875,-0.8625426552302224,0.0011805129779173817,0.16369611074477547,False,0.7859616388662993
AT3G16560,7.672806642953645,8.594179600259947,-0.9213729573063025,0.0012012934754730893,0.16557867185240385,False,0.7809956053128986
AT1G01900,4.535155660478558,5.6736202772736535,-1.1384646167950958,0.0012043389732060697,0.16557867185240385,False,0.7809956053128986
AT5G58780,5.354827912502081,6.717322747578419,-1.3624948350763377,0.0012111054457513524,0.1658034146050019,False,0.7804065297034775
AT2G15880,4.3943082406619585,2.948690742933715,1.4456174977282434,0.0012296482264665758,0.16622806827522224,False,0.779295641996967
AT3G04140,5.501495770501187,6.689946296659997,-1.1884505261588103,0.0012384391590050793,0.16622806827522224,False,0.779295641996967
AT3G24300,8.27669496605158,9.340057256104783,-1.0633622900532043,0.001244354208126956,0.16622806827522224,False,0.779295641996967
AT1G13250,6.954906304645115,7.805508301842478,-0.8506019971973631,0.001245076991630932,0.16622806827522224,False,0.779295641996967
AT5G10930,8.12118018971268,9.09623098040752,-0.9750507906948407,0.001230852673847982,0.16622806827522224,False,0.779295641996967
AT2G38870,9.193664869484028,10.272018738020245,-1.078353868536217,0.0012338907960448896,0.16622806827522224,False,0.779295641996967
AT5G38210,5.251448227410244,6.289637444686481,-1.038189217276237,0.0012648050840942217,0.16679423453877637,False,0.7778189653965414
AT1G78120,8.064956227658643,8.994685925689302,-0.9297296980306591,0.001263651497815048,0.16679423453877637,False,0.7778189653965414
AT3G50820,5.66407925649357,6.686469950023032,-1.022390693529462,0.0012566293556987053,0.16679423453877637,False,0.7778189653965414
AT5G65683,7.30742712209218,8.228765394562148,-0.9213382724699679,0.001272086119740535,0.1670724814743778,False,0.777095076904998
AT5G17860,3.4871800950443816,1.5230805429507026,1.964099552093679,0.0012978695384264845,0.1697686919717461,False,0.7701423974700096
AT4G23450,6.348225124483949,7.49641661003689,-1.1481914855529416,0.00140962392704728,0.1707078886126371,False,0.7677464091619058
